,Round,Match Name,Team ID,Team Name,id,Full Name,pos,team,team_opponent,pts,On Field?
6,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,527,Jared Polec,MID,NTH,GWS,56,True
7,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,94,Patrick Cripps,MID,CAR,WBD,78,True
8,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,10,Cameron Ellis-Yolmen,MID,ADE,RIC,103,True
9,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,740,Lachie Hunter,MID,WBD,CAR,101,True
10,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,744,Tom Liberatore,MID,WBD,CAR,30,True
11,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,243,Nat Fyfe,MID,FRE,PTA,129,True
12,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,185,Tom Bellchambers,RUC,ESS,HAW,78,True
13,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,665,Jack Newnes,FWD,STK,GCS,67,True
14,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,544,Jack Ziebell,FWD,NTH,GWS,80,True
15,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,121,Sam Petrevski-Seton,FWD,CAR,WBD,111,True
16,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,421,Jack Gunston,FWD,HAW,ESS,58,True
17,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,749,Toby McLean,FWD,WBD,CAR,44,True
0,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,384,Nick Haynes,DEF,GWS,NTH,0,False
1,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,174,Brayden Sier,MID,COL,BYE,0,False
2,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,356,Joel Selwood,MID,GEE,BYE,0,False
3,13,Swimming n Titch vs Barbeques Treloar,8740,Barbeques Treloar,337,Tom Hawkins,FWD,GEE,BYE,0,False
0,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,423,Blake Hardwick,DEF,HAW,SYD,76,True
1,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,80,Daniel Rich,DEF,BRL,STK,113,True
2,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,262,Luke Ryan,DEF,FRE,MEL,106,True
3,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,573,Tom Jonas,DEF,PTA,GEE,58,True
4,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,551,Ryan Burton,DEF,PTA,GEE,96,True
5,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,226,David Zaharakis,MID,ESS,WCE,85,True
6,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,674,Jack Sinclair,MID,STK,BRL,80,True
7,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,331,Patrick Dangerfield,MID,GEE,PTA,141,True
8,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,808,Luke Shuey,MID,WCE,ESS,122,True
9,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,800,Jack Redden,MID,WCE,ESS,122,True
10,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,726,Marcus Bontempelli,MID,WBD,COL,109,True
11,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,91,Dayne Zorko,MID,BRL,STK,117,True
12,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,360,Rhys Stanley,RUC,GEE,PTA,54,True
13,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,192,Orazio Fantasia,FWD,ESS,WCE,19,True
14,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,651,Jade Gresham,FWD,STK,BRL,106,True
15,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,781,Jamie Cripps,FWD,WCE,ESS,104,True
16,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,605,Shane Edwards,FWD,RIC,BYE,0,True
17,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,564,Robbie Gray,FWD,PTA,GEE,116,True
0,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,377,Phil Davis,DEF,GWS,BYE,0,False
1,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,390,Josh Kelly,MID,GWS,BYE,0,False
2,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,625,Dion Prestia,MID,RIC,BYE,0,False
3,14,Swimming n Titch vs Casting Crouch,2501,Swimming n Titch,33,Reilly O'Brien,RUC,ADE,BYE,0,False
0,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,335,Cameron Guthrie,DEF,GEE,PTA,64,True
1,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,793,Jeremy McGovern,DEF,WCE,ESS,81,True
2,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,741,Jason Johannisen,DEF,WBD,COL,75,True
3,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,232,Connor Blakely,DEF,FRE,MEL,64,True
4,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,570,Dan Houston,DEF,PTA,GEE,110,True
5,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,178,Adam Treloar,MID,COL,WBD,117,True
6,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,168,Tom Phillips,MID,COL,WBD,96,True
7,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,649,Luke Dunstan,MID,STK,BRL,84,True
8,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,320,Gary Ablett,MID,GEE,PTA,100,True
9,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,449,Liam Shiels,MID,HAW,SYD,87,True
10,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,806,Dom Sheed,MID,WCE,ESS,148,True
11,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,77,Lachie Neale,MID,BRL,STK,79,True
12,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,513,Todd Goldstein,RUC,NTH,BYE,0,True
13,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,164,Darcy Moore,FWD,COL,WBD,64,True
14,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,636,Blake Acres,FWD,STK,BRL,72,True
15,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,665,Jack Newnes,FWD,STK,BRL,28,True
16,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,692,Lance Franklin,FWD,SYD,HAW,52,True
17,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,330,Luke Dahlhaus,FWD,GEE,PTA,39,True
0,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,807,Brad Sheppard,DEF,WCE,ESS,95,False
1,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,373,Stephen Coniglio,MID,GWS,BYE,0,False
2,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,618,Dustin Martin,MID,RIC,BYE,0,False
3,14,Salt&VinegarCripps vs Fire The Worpedo,831,Salt&VinegarCripps,96,Charlie Curnow,FWD,CAR,BYE,0,False
0,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,137,James Aish,DEF,COL,WBD,67,True
1,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,221,Adam Saad,DEF,ESS,WCE,46,True
2,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,714,Dane Rampe,DEF,SYD,HAW,100,True
3,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,708,Callum Mills,DEF,SYD,HAW,132,True
4,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,553,Darcy Byrne-Jones,DEF,PTA,GEE,80,True
5,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,167,Scott Pendlebury,MID,COL,WBD,71,True
6,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,213,Zach Merrett,MID,ESS,WCE,104,True
7,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,696,George Hewett,MID,SYD,HAW,86,True
8,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,312,David Swallow,MID,GCS,BYE,0,True
9,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,441,Jaeger O'Meara,MID,HAW,SYD,96,True
10,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,68,Jarryd Lyons,MID,BRL,STK,112,True
11,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,559,Brad Ebert,MID,PTA,GEE,49,True
12,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,464,Max Gawn,RUC,MEL,FRE,151,True
13,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,208,Anthony McDonald-Tipungwuti,FWD,ESS,WCE,44,True
14,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,372,Jeremy Cameron,FWD,GWS,BYE,0,True
15,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,455,James Worpel,FWD,HAW,SYD,71,True
16,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,426,Jarman Impey,FWD,HAW,SYD,75,True
17,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,763,Mitch Wallis,FWD,WBD,COL,0,True
0,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,409,Lachie Whitfield,DEF,GWS,BYE,0,False
1,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,380,Jeremy Finlayson,DEF,GWS,BYE,0,False
2,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,607,Brandon Ellis,DEF,RIC,BYE,0,False
3,14,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,5,Brad Crouch,MID,ADE,BYE,0,False
0,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,210,Conor McKenna,DEF,ESS,WCE,63,True
1,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,698,Zak Jones,DEF,SYD,HAW,117,True
2,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,117,Nic Newman,DEF,CAR,BYE,0,True
3,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,39,Brodie Smith,DEF,ADE,BYE,0,True
4,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,759,Matthew Suckling,DEF,WBD,COL,101,True
5,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,712,Luke Parker,MID,SYD,HAW,138,True
6,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,486,Christian Petracca,MID,MEL,FRE,101,True
7,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,451,Isaac Smith,MID,HAW,SYD,96,True
8,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,748,Jack Macrae,MID,WBD,COL,148,True
9,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,73,Hugh McCluggage,MID,BRL,STK,73,True
10,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,246,Bradley Hill,MID,FRE,MEL,83,True
11,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,252,Ed Langdon,MID,FRE,MEL,114,True
12,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,431,Ben McEvoy,RUC,HAW,SYD,55,True
13,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,641,Jack Billings,FWD,STK,BRL,91,True
14,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,695,Isaac Heeney,FWD,SYD,HAW,90,True
15,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,782,Jack Darling,FWD,WCE,ESS,42,True
16,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,745,Patrick Lipinski,FWD,WBD,COL,85,True
17,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,82,Mitch Robinson,FWD,BRL,STK,89,True
0,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,516,Shaun Higgins,MID,NTH,BYE,0,False
1,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,6,Matt Crouch,MID,ADE,BYE,0,False
2,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,346,Sam Menegola,FWD,GEE,PTA,0,False
3,14,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,299,Jack Martin,FWD,GCS,BYE,0,False
0,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,202,Michael Hurley,DEF,ESS,WCE,74,True
1,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,673,Shane Savage,DEF,STK,BRL,72,True
2,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,681,Aliir Aliir,DEF,SYD,HAW,54,True
3,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,489,Christian Salem,DEF,MEL,FRE,104,True
4,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,567,Hamish Hartlett,DEF,PTA,GEE,91,True
5,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,173,Steele Sidebottom,MID,COL,WBD,94,True
6,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,689,Oliver Florent,MID,SYD,HAW,24,True
7,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,485,Clayton Oliver,MID,MEL,FRE,114,True
8,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,405,Tim Taranto,MID,GWS,BYE,0,True
9,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,424,Ricky Henderson,MID,HAW,SYD,119,True
10,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,786,Andrew Gaff,MID,WCE,ESS,89,True
11,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,38,Rory Sloane,MID,ADE,BYE,0,True
12,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,736,Tim English,RUC,WBD,COL,63,True
13,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,154,Will Hoskin-Elliott,FWD,COL,WBD,84,True
14,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,218,Darcy Parish,FWD,ESS,WCE,70,True
15,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,661,Rowan Marshall,FWD,STK,BRL,119,True
16,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,342,Tim Kelly,FWD,GEE,PTA,76,True
17,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,548,Travis Boak,FWD,PTA,GEE,118,True
0,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,31,Wayne Milera,DEF,ADE,BYE,0,False
1,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,584,Tom Rockliff,MID,PTA,GEE,0,False
2,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,108,Matthew Kreuzer,RUC,CAR,BYE,0,False
3,14,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,26,Tom Lynch,FWD,ADE,BYE,0,False
0,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,155,Jeremy Howe,DEF,COL,WBD,23,True
1,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,468,Marty Hore,DEF,MEL,FRE,49,True
2,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,361,Tom Stewart,DEF,GEE,PTA,96,True
3,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,25,Rory Laird,DEF,ADE,BYE,0,True
4,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,614,Bachar Houli,DEF,RIC,BYE,0,True
5,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,222,Dylan Shiel,MID,ESS,WCE,97,True
6,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,675,Jack Steele,MID,STK,BRL,0,True
7,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,672,Sebastian Ross,MID,STK,BRL,101,True
8,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,699,Josh P. Kennedy,MID,SYD,HAW,77,True
9,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,459,Angus Brayshaw,MID,MEL,FRE,101,True
10,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,332,Mitch Duncan,MID,GEE,PTA,121,True
11,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,815,Elliot Yeo,MID,WCE,ESS,142,True
12,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,153,Brodie Grundy,RUC,COL,WBD,174,True
13,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,204,Kyle Langford,FWD,ESS,WCE,55,True
14,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,664,Tim Membrey,FWD,STK,BRL,72,True
15,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,732,Caleb Daniel,FWD,WBD,COL,114,True
16,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,258,David Mundy,FWD,FRE,MEL,63,True
17,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,576,Scott Lycett,FWD,PTA,GEE,180,True
0,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,399,Heath Shaw,DEF,GWS,BYE,0,False
1,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,133,Sam Walsh,MID,CAR,BYE,0,False
2,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,298,Darcy MacPherson,FWD,GCS,BYE,0,False
3,14,Barbeques Treloar vs Man of Steele,397,Man of Steele,615,Kane Lambert,FWD,RIC,BYE,0,False
0,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,145,Jack Crisp,DEF,COL,WBD,109,True
1,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,200,Cale Hooker,DEF,ESS,WCE,110,True
2,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,701,Jake Lloyd,DEF,SYD,HAW,105,True
3,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,450,James Sicily,DEF,HAW,SYD,40,True
4,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,788,Shannon Hurn,DEF,WCE,ESS,92,True
5,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,162,Chris Mayne,MID,COL,WBD,65,True
6,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,199,Dyson Heppell,MID,ESS,WCE,101,True
7,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,652,Dan Hannebery,MID,STK,BRL,96,True
8,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,466,James Harmes,MID,MEL,FRE,69,True
9,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,387,Jacob Hopper,MID,GWS,BYE,0,True
10,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,448,Tom Scully,MID,HAW,SYD,42,True
11,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,590,Ollie Wines,MID,PTA,GEE,61,True
12,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,70,Stefan Martin,RUC,BRL,STK,130,True
13,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,148,Jordan De Goey,FWD,COL,WBD,70,True
14,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,351,Brandan Parfitt,FWD,GEE,PTA,83,True
15,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,382,Toby Greene,FWD,GWS,BYE,0,True
16,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,734,Josh Dunkley,FWD,WBD,COL,101,True
17,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,270,Michael Walters,FWD,FRE,MEL,100,True
0,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,410,Zac Williams,DEF,GWS,BYE,0,False
1,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,136,Taylor Adams,MID,COL,WBD,0,False
2,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,285,Brayden Fiorini,MID,GCS,BYE,0,False
3,14,TryingAnewStratton vs DEVQON.1,344,TryingAnewStratton,796,Nic Naitanui,RUC,WCE,ESS,0,False
0,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,161,Brayden Maynard,DEF,COL,WBD,65,True
1,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,478,Steven May,DEF,MEL,FRE,81,True
2,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,314,Lachie Weller,DEF,GCS,BYE,0,True
3,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,384,Nick Haynes,DEF,GWS,BYE,0,True
4,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,47,Harris Andrews,DEF,BRL,STK,56,True
5,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,174,Brayden Sier,MID,COL,WBD,28,True
6,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,507,Ben Cunnington,MID,NTH,BYE,0,True
7,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,94,Patrick Cripps,MID,CAR,BYE,0,True
8,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,356,Joel Selwood,MID,GEE,PTA,70,True
9,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,10,Cameron Ellis-Yolmen,MID,ADE,BYE,0,True
10,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,740,Lachie Hunter,MID,WBD,COL,89,True
11,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,243,Nat Fyfe,MID,FRE,MEL,91,True
12,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,185,Tom Bellchambers,RUC,ESS,WCE,102,True
13,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,715,Sam Reid,FWD,SYD,HAW,52,True
14,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,711,Tom Papley,FWD,SYD,HAW,89,True
15,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,544,Jack Ziebell,FWD,NTH,BYE,0,True
16,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,337,Tom Hawkins,FWD,GEE,PTA,24,True
17,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,421,Jack Gunston,FWD,HAW,SYD,80,True
0,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,634,Nick Vlastuin,DEF,RIC,BYE,0,False
1,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,527,Jared Polec,MID,NTH,BYE,0,False
2,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,744,Tom Liberatore,MID,WBD,COL,0,False
3,14,Barbeques Treloar vs Man of Steele,8740,Barbeques Treloar,121,Sam Petrevski-Seton,FWD,CAR,BYE,0,False
0,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,288,Jarrod Harbrow,DEF,GCS,SYD,66,True
1,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,377,Phil Davis,DEF,GWS,ESS,104,True
2,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,80,Daniel Rich,DEF,BRL,MEL,98,True
3,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,262,Luke Ryan,DEF,FRE,CAR,62,True
4,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,551,Ryan Burton,DEF,PTA,WBD,79,True
5,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,226,David Zaharakis,MID,ESS,GWS,70,True
6,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,390,Josh Kelly,MID,GWS,ESS,104,True
7,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,808,Luke Shuey,MID,WCE,HAW,133,True
8,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,800,Jack Redden,MID,WCE,HAW,128,True
9,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,726,Marcus Bontempelli,MID,WBD,PTA,130,True
10,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,91,Dayne Zorko,MID,BRL,MEL,155,True
11,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,625,Dion Prestia,MID,RIC,STK,94,True
12,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,33,Reilly O'Brien,RUC,ADE,GEE,120,True
13,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,651,Jade Gresham,FWD,STK,RIC,51,True
14,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,331,Patrick Dangerfield,FWD,GEE,ADE,83,True
15,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,781,Jamie Cripps,FWD,WCE,HAW,94,True
16,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,605,Shane Edwards,FWD,RIC,STK,51,True
17,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,564,Robbie Gray,FWD,PTA,WBD,62,True
0,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,130,Kade Simpson,DEF,CAR,FRE,76,False
1,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,573,Tom Jonas,DEF,PTA,WBD,102,False
2,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,496,Jack Viney,MID,MEL,BRL,99,False
3,15,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,316,Jarrod Witts,RUC,GCS,SYD,110,False
0,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,807,Brad Sheppard,DEF,WCE,HAW,84,True
1,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,741,Jason Johannisen,DEF,WBD,PTA,78,True
2,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,630,Jayden Short,DEF,RIC,STK,67,True
3,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,232,Connor Blakely,DEF,FRE,CAR,105,True
4,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,570,Dan Houston,DEF,PTA,WBD,54,True
5,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,178,Adam Treloar,MID,COL,NTH,136,True
6,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,649,Luke Dunstan,MID,STK,RIC,67,True
7,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,320,Gary Ablett,MID,GEE,ADE,56,True
8,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,373,Stephen Coniglio,MID,GWS,ESS,102,True
9,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,806,Dom Sheed,MID,WCE,HAW,90,True
10,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,77,Lachie Neale,MID,BRL,MEL,137,True
11,15,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,618,Dustin Martin,MID,RIC,STK,100,True
