,id,feed_id,ln,fn,fi,pos,pos2,posn,pos2n,team_id,team,teamfull,pic,gs,rds,avg,mp,tmp,tog,ppm,tppm,avg3,avg5,form,pts,tpts,livepts,mvp,rank,lrank,rank_change,rdrank,ski,tski,sha,tsha,sma,tsma,sta,tsta,sfk,tsfk,sfa,tsfa,shi,tshi,sgl,tsgl,sbh,tsbh,status,status_comment,std,sels,selspct,selspctraw,opp,team_played_status,hot,cold,phot,pcold,ccow,wele,rd,index,p1,p2,p3,kickoff_time,match_status,team_opponent,played_status,fn_i,points,proj_points,stats.kicks,stats.handballs,stats.marks,stats.tackles,stats.freekicks_for,stats.freekicks_against,stats.hitouts,stats.goals,stats.behinds,Round,Match Name,Match Name with Team Name,Team ID,Team Name,Coach,Full Name,On Field?
14,372,293845,Cameron,Jeremy,J,FWD,,Forward,,18,GWS,GWS Giants,TRUE,0,13,94,0,1416,108.9230769,0,0.86299435,77.67,87.4,87.4,0,1222,77,4836.170213,46,33,-13,265,0,148,0,64,0,92,0,11,0,12,0,-18,0,0,0,40,0,29,none,,,3370,9.10%,9.054271897,GCS,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,19,F,W,D,1566638700,--,BYE,post,J,0,88,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Jeremy Cameron,TRUE
15,455,1002222,Worpel,James,J,FWD,MID,Forward,Midfielder,8,HAW,Hawthorn,TRUE,1,13,89.38,98,1242,95.53846154,0.724489796,0.935587762,89,90,90,71,1162,92,5052.32358,65,65,0,133,7,161,12,164,1,45,6,62,0,9,0,-18,0,0,0,4,0,5,none,,,2742,7.40%,7.367006985,WCE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,20,F,W,D,1566641400,LOSS &lt;br&gt;63 - 82,SYD,post,J,71,90,7,12,1,6,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,James Worpel,TRUE
16,426,296254,Impey,Jarman,J,FWD,DEF,Forward,Defender,8,HAW,Hawthorn,TRUE,1,13,74.54,93,1269,97.61538462,0.806451613,0.763593381,77,79,79,75,969,117,5311.351909,145,164,19,119,11,139,4,78,4,68,0,33,1,16,0,-9,0,0,1,7,0,1,none,,,710,1.90%,1.907576572,WCE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,21,F,W,D,1566641400,LOSS &lt;br&gt;63 - 82,SYD,post,J,75,78,11,4,4,0,1,0,0,1,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Jarman Impey,TRUE
17,763,291545,Wallis,Mitch,M,FWD,MID,Forward,Midfielder,15,WBD,Western Bulldogs,TRUE,0,10,83.7,0,939,93.9,0,0.891373802,87,86.6,86.6,0,837,0,5156.51135,214,194,-20,265,0,99,0,119,0,36,0,27,0,22,0,-11,0,0,0,8,0,5,none,,,2987,8.00%,8.025255239,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,22,F,W,D,1566702600,LOSS &lt;br&gt;73 - 82,COL,post,M,0,84,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Mitch Wallis,TRUE
0,409,294305,Whitfield,Lachie,L,DEF,,Defender,,18,GWS,GWS Giants,FALSE,0,9,110.89,0,944,104.8888889,0,1.05720339,116.67,96.2,96.2,0,998,0,5087.074148,127,105,-22,265,0,152,0,103,0,87,0,22,0,8,0,-3,0,0,0,7,0,3,none,,,3596,9.70%,9.661472327,GCS,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,5,D,E,F,1566638700,--,BYE,post,L,0,101,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Lachie Whitfield,FALSE
1,380,298111,Finlayson,Jeremy,J,DEF,,Defender,,18,GWS,GWS Giants,FALSE,0,13,86.08,0,1349,103.7692308,0,0.829503336,77,89.6,89.6,0,1119,82,5262.734584,79,58,-21,265,0,133,0,42,0,73,0,22,0,8,0,-4,0,0,0,25,0,12,none,,,1685,4.50%,4.527135948,GCS,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,6,D,E,F,1566638700,--,BYE,post,J,0,102,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Jeremy Finlayson,FALSE
2,607,293713,Ellis,Brandon,B,DEF,,Defender,,12,RIC,Richmond,FALSE,0,11,89.73,0,1174,106.7272727,0,0.840715503,83.33,93.8,93.8,0,987,72,4938.297872,135,113,-22,265,0,146,0,111,0,70,0,32,0,7,0,-5,0,0,0,5,0,1,none,,,1633,4.40%,4.387426115,BRL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,7,D,E,F,1566710400,--,BYE,post,B,0,95,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Brandon Ellis,FALSE
3,5,294307,Crouch,Brad,B,MID,,Midfielder,,1,ADE,Adelaide,FALSE,0,13,100.08,0,1230,94.61538462,0,1.057723577,117.67,110.4,110.4,0,1301,95,5238.970023,30,17,-13,265,0,211,0,203,0,42,0,54,0,13,0,-5,0,0,0,9,0,7,none,,,2807,7.50%,7.541644277,WBD,post,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,14,M,I,D,1566702600,--,BYE,post,B,0,99,0,0,0,0,0,0,0,0,0,14,Anthony vs James,Salt&VinegarCripps vs Fire The Worpedo,11070,Fire The Worpedo,James,Brad Crouch,FALSE
0,210,997846,McKenna,Conor,C,DEF,,Defender,,5,ESS,Essendon,TRUE,1,13,72.54,104,1343,103.3076923,0.605769231,0.702159345,91.67,79.4,79.4,63,943,92,5452.279958,161,174,13,174,12,171,5,83,4,37,1,12,0,7,-1,-6,0,0,0,1,0,1,none,,,386,1.00%,1.03707684,COL,post,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,1,D,E,F,1566553800,LOSS &lt;br&gt;71 - 106,WCE,post,C,63,70,12,5,4,1,0,-1,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Conor McKenna,TRUE
1,698,991988,Jones,Zak,Z,DEF,,Defender,,14,SYD,Sydney,TRUE,1,10,86.7,90,980,98,1.3,0.884693878,79.67,79.4,79.4,117,867,87,4689.734717,199,243,44,18,15,133,12,99,4,35,6,42,1,9,-2,-14,0,0,0,1,1,6,none,,,2202,5.90%,5.9161741,STK,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,2,D,E,F,1566618300,WIN &lt;br&gt;82 - 63,HAW,post,Z,117,67,15,12,4,6,1,-2,0,0,1,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Zak Jones,TRUE
2,117,297907,Newman,Nic,N,DEF,,Defender,,3,CAR,Carlton,TRUE,0,11,86.18,0,1135,103.1818182,0,0.835242291,73.67,85.8,85.8,0,948,117,4818.881857,159,134,-25,265,0,183,0,43,0,68,0,25,0,8,0,-9,0,0,0,2,0,1,none,,,2024,5.40%,5.437936593,GEE,post,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,14,3,D,E,F,1566628500,--,BYE,post,N,0,86,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Nic Newman,TRUE
3,39,291748,Smith,Brodie,B,DEF,,Defender,,1,ADE,Adelaide,TRUE,0,13,85.15,0,1309,100.6923077,0,0.845683728,72.67,75.8,75.8,0,1107,65,4706.775068,82,59,-23,265,0,188,0,102,0,63,0,25,0,3,0,-9,0,0,0,4,0,8,none,,,2524,6.80%,6.781300376,WBD,post,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,14,4,D,E,F,1566702600,--,BYE,post,B,0,76,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Brodie Smith,TRUE
4,759,270732,Suckling,Matthew,M,DEF,,Defender,,15,WBD,Western Bulldogs,TRUE,1,10,86.6,89,939,93.9,1.134831461,0.922257721,86.33,74,74,101,866,45,4726.327945,200,233,33,48,16,161,5,51,8,61,5,19,2,7,0,-5,0,0,1,7,2,8,none,,,3255,8.70%,8.745298227,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,5,D,E,F,1566702600,LOSS &lt;br&gt;73 - 82,COL,post,M,101,73,16,5,8,5,2,0,0,1,2,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Matthew Suckling,TRUE
5,712,290778,Parker,Luke,L,MID,,Midfielder,,14,SYD,Sydney,TRUE,1,13,113.62,104,1375,105.7692308,1.326923077,1.074181818,131,134.6,134.6,138,1477,106,5565.267434,7,13,6,8,20,197,11,145,7,60,12,69,3,15,-1,-14,0,0,1,6,0,4,none,,,3627,9.70%,9.744760881,STK,post,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,6,M,I,D,1566618300,WIN &lt;br&gt;82 - 63,HAW,post,L,138,136,20,11,7,12,3,-1,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Luke Parker,TRUE
6,486,298210,Petracca,Christian,C,MID,FWD,Midfielder,Forward,10,MEL,Melbourne,TRUE,1,13,78.15,105,1384,106.4615385,0.961904762,0.734104046,88,84.2,84.2,101,1016,83,5191.043307,117,148,31,48,13,127,9,102,9,58,3,39,0,6,0,-13,0,0,1,12,0,8,none,,,2520,6.80%,6.770553466,NTH,post,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,8,M,I,D,1566619800,WIN &lt;br&gt;85 - 71,FRE,post,C,101,80,13,9,9,3,0,0,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Christian Petracca,TRUE
7,451,294877,Smith,Isaac,I,MID,,Midfielder,,8,HAW,Hawthorn,TRUE,1,10,79.5,109,1038,103.8,0.880733945,0.765895954,82.67,80.2,80.2,96,795,79,5028.930818,241,271,30,59,15,141,9,80,5,46,3,23,1,3,-1,-6,0,0,0,4,2,4,none,,,1834,4.90%,4.927458356,WCE,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14,9,M,I,D,1566641400,LOSS &lt;br&gt;63 - 82,SYD,post,I,96,85,15,9,5,3,1,-1,0,0,2,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Isaac Smith,TRUE
8,748,295467,Macrae,Jack,J,MID,,Midfielder,,15,WBD,Western Bulldogs,TRUE,1,13,118.69,98,1331,102.3846154,1.510204082,1.159278738,127.33,122.2,122.2,148,1543,142,4986.001296,5,9,4,4,19,173,23,234,8,57,13,66,1,21,0,-7,0,0,0,2,0,1,none,,,3666,9.80%,9.849543256,ADE,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,11,M,I,D,1566702600,LOSS &lt;br&gt;73 - 82,COL,post,J,148,130,19,23,8,13,1,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Jack Macrae,TRUE
9,73,1000978,McCluggage,Hugh,H,MID,,Midfielder,,2,BRL,Brisbane,TRUE,1,13,90.54,97,1298,99.84615385,0.75257732,0.906779661,77,80.4,80.4,73,1177,115,4793.542906,53,60,7,126,12,181,10,113,3,53,3,46,0,13,-1,-9,0,0,2,15,1,6,none,,,2124,5.70%,5.70660935,RIC,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,12,M,I,D,1566710400,WIN &lt;br&gt;115 - 59,STK,post,H,73,72,12,10,3,3,0,-1,0,2,1,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Hugh McCluggage,TRUE
10,246,295584,Hill,Bradley,B,MID,,Midfielder,,6,FRE,Fremantle,TRUE,1,13,88.31,111,1322,101.6923077,0.747747748,0.868381241,86.67,91.8,91.8,83,1148,84,5090.156794,67,75,8,97,24,244,7,78,2,46,2,33,3,4,-1,-5,0,0,0,5,0,5,none,,,1728,4.60%,4.642665234,PTA,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,13,M,I,D,1566715200,LOSS &lt;br&gt;71 - 85,MEL,post,B,83,74,24,7,2,2,3,-1,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Bradley Hill,TRUE
11,252,298264,Langdon,Ed,E,MID,,Midfielder,,6,FRE,Fremantle,TRUE,1,13,85.38,103,1331,102.3846154,1.106796117,0.833959429,92,81.6,81.6,114,1110,59,4774.864865,81,106,25,23,16,180,8,150,5,85,2,23,1,5,0,-5,0,0,1,4,0,4,none,,,2156,5.80%,5.792584632,PTA,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14,14,M,I,D,1566715200,LOSS &lt;br&gt;71 - 85,MEL,post,E,114,67,16,8,5,2,1,0,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Ed Langdon,TRUE
12,431,261323,McEvoy,Ben,B,RUC,,Ruck,,8,HAW,Hawthorn,TRUE,1,11,91.91,97,1040,94.54545455,0.567010309,0.972115385,61.33,74,74,55,1011,84,4611.07814,120,128,8,196,0,65,6,85,0,62,0,24,1,7,-2,-8,24,308,0,7,0,2,none,,,3432,9.20%,9.220849006,WCE,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,15,R,U,C,1566641400,LOSS &lt;br&gt;63 - 82,SYD,post,B,55,68,0,6,0,0,1,-2,24,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Ben McEvoy,TRUE
13,641,296351,Billings,Jack,J,FWD,,Forward,,13,STK,St Kilda,TRUE,1,13,95.31,112,1399,107.6153846,0.8125,0.885632595,105.33,97.8,97.8,91,1239,76,4996.448749,40,48,8,74,13,172,10,164,5,79,9,38,2,9,0,-6,0,0,0,9,1,5,none,,,3270,8.80%,8.78559914,SYD,post,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,14,16,F,W,D,1566618300,LOSS &lt;br&gt;59 - 115,BRL,post,J,91,93,13,10,5,9,2,0,0,0,1,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Jack Billings,TRUE
14,695,298539,Heeney,Isaac,I,FWD,MID,Forward,Midfielder,14,SYD,Sydney,TRUE,1,13,91.38,85,1293,99.46153846,1.058823529,0.918793503,89,93,93,90,1188,117,4906.734007,52,62,10,79,12,126,11,139,4,64,6,53,1,17,-1,-10,0,1,0,14,1,6,none,,,3628,9.70%,9.747447609,STK,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,17,F,W,D,1566618300,WIN &lt;br&gt;82 - 63,HAW,post,I,90,90,12,11,4,6,1,-1,0,0,1,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Isaac Heeney,TRUE
15,782,290838,Darling,Jack,J,FWD,,Forward,,16,WCE,West Coast,TRUE,1,13,73.08,109,1440,110.7692308,0.385321101,0.659722222,79.33,82.6,82.6,42,950,123,5882.842105,156,156,0,228,6,103,4,42,5,52,1,29,1,13,-1,-14,0,7,1,27,0,9,none,,,2724,7.30%,7.318645889,HAW,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,20,F,W,D,1566641400,WIN &lt;br&gt;106 - 71,ESS,post,J,42,87,6,4,5,1,1,-1,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Jack Darling,TRUE
16,745,1003130,Lipinski,Patrick,P,FWD,MID,Forward,Midfielder,15,WBD,Western Bulldogs,TRUE,1,4,88.5,92,388,97,0.923913043,0.912371134,95.67,88.5,88.5,85,354,73,4414.689266,423,441,18,93,7,40,25,67,7,28,1,9,1,2,-1,-2,0,0,1,3,0,0,none,,,704,1.90%,1.891456206,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,21,F,W,D,1566702600,LOSS &lt;br&gt;73 - 82,COL,post,P,85,76,7,25,7,1,1,-1,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Patrick Lipinski,TRUE
17,82,290311,Robinson,Mitch,M,FWD,MID,Forward,Midfielder,2,BRL,Brisbane,TRUE,1,13,89.85,103,1314,101.0769231,0.86407767,0.888888889,86,80.6,80.6,89,1168,83,4965.15411,58,68,10,83,15,178,7,91,7,67,2,64,0,20,0,-23,0,0,1,11,0,5,none,,,3411,9.20%,9.164427727,RIC,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,22,F,W,D,1566710400,WIN &lt;br&gt;115 - 59,STK,post,M,89,67,15,7,7,2,0,0,0,1,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Mitch Robinson,TRUE
0,516,260227,Higgins,Shaun,S,MID,,Midfielder,,9,NTH,North Melbourne,FALSE,0,11,90.27,0,1044,94.90909091,0,0.951149425,82,85,85,0,993,0,5234.138973,131,107,-24,265,0,144,0,171,0,34,0,26,0,7,0,-10,0,0,0,4,0,10,none,,,3127,8.40%,8.401397098,MEL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,7,M,I,D,1566619800,--,BYE,post,S,0,85,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Shaun Higgins,FALSE
1,6,297401,Crouch,Matt,M,MID,,Midfielder,,1,ADE,Adelaide,FALSE,0,10,102,0,880,88,0,1.159090909,89.33,93.8,93.8,0,1020,109,4747.058824,114,92,-22,265,0,141,0,178,0,42,0,33,0,8,0,-5,0,0,0,2,0,0,none,,,3580,9.60%,9.618484686,WBD,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,10,M,I,D,1566702600,--,BYE,post,M,0,88,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Matt Crouch,FALSE
2,346,294199,Menegola,Sam,S,FWD,MID,Forward,Midfielder,7,GEE,Geelong,FALSE,0,7,81.86,0,639,91.28571429,0,0.896713615,78.67,80.4,80.4,0,573,0,5123.560209,340,329,-11,265,0,79,0,64,0,37,0,19,0,4,0,-3,0,0,0,2,0,4,none,,,3044,8.20%,8.17839871,CAR,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,18,F,W,D,1566628500,LOSS &lt;br&gt;56 - 67,PTA,post,S,0,86,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Sam Menegola,FALSE
3,299,296190,Martin,Jack,J,FWD,MID,Forward,Midfielder,17,GCS,Gold Coast,FALSE,0,13,82.38,0,1267,97.46153846,0,0.845303867,75,80,80,0,1071,53,4849.206349,93,72,-21,265,0,158,0,96,0,53,0,75,0,21,0,-18,0,0,0,6,0,11,none,,,2745,7.40%,7.375067168,GWS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,19,F,W,D,1566638700,--,BYE,post,J,0,82,0,0,0,0,0,0,0,0,0,14,Mark vs Jordan,Swimming n Titch vs Casting Crouch,25252,Casting Crouch,Jordan,Jack Martin,FALSE
0,202,270935,Hurley,Michael,M,DEF,,Defender,,5,ESS,Essendon,TRUE,1,13,87.46,110,1431,110.0769231,0.672727273,0.794549266,102.67,92.2,92.2,74,1137,69,5459.542656,75,76,1,124,13,204,4,72,8,111,0,6,1,5,0,-7,0,0,0,0,0,0,none,,,3429,9.20%,9.212788823,COL,post,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,14,1,D,E,F,1566553800,LOSS &lt;br&gt;71 - 106,WCE,post,M,74,98,13,4,8,0,1,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Michael Hurley,TRUE
1,673,280858,Savage,Shane,S,DEF,,Defender,,13,STK,St Kilda,TRUE,1,13,84,93,1402,107.8461538,0.774193548,0.778887304,64.33,75.4,75.4,72,1092,87,4732.142857,85,92,7,129,6,168,8,96,4,65,4,31,0,4,0,-3,0,0,0,2,0,3,none,,,3268,8.80%,8.780225685,SYD,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,2,D,E,F,1566618300,LOSS &lt;br&gt;59 - 115,BRL,post,S,72,80,6,8,4,4,0,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Shane Savage,TRUE
2,681,294469,Aliir,Aliir,A,DEF,,Defender,,14,SYD,Sydney,TRUE,1,13,76.69,107,1420,109.2307692,0.504672897,0.702112676,80.33,81.6,81.6,54,997,76,5231.293882,130,136,6,199,12,130,4,77,4,73,0,20,2,8,-1,-16,3,15,0,0,0,0,none,,,1754,4.70%,4.71252015,STK,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14,3,D,E,F,1566618300,WIN &lt;br&gt;82 - 63,HAW,post,A,54,84,12,4,4,0,2,-1,3,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Aliir Aliir,TRUE
3,489,296359,Salem,Christian,C,DEF,,Defender,,10,MEL,Melbourne,TRUE,1,11,92.45,95,1129,102.6363636,1.094736842,0.900797166,80.67,91.2,91.2,104,1017,133,4785.054081,116,151,35,40,15,186,5,84,5,52,3,42,2,11,0,-8,0,0,0,0,0,1,none,,,3229,8.70%,8.67544331,NTH,post,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,14,4,D,E,F,1566619800,WIN &lt;br&gt;85 - 71,FRE,post,C,104,90,15,5,5,3,2,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Christian Salem,TRUE
4,567,261892,Hartlett,Hamish,H,DEF,,Defender,,11,PTA,Port Adelaide,TRUE,1,2,81,96,200,100,0.947916667,0.81,81,81,81,91,162,130,4311.111111,497,546,49,74,9,19,7,20,6,11,3,6,1,2,0,-1,0,0,0,0,0,0,none,,,525,1.40%,1.410531972,FRE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,6,D,E,F,1566715200,WIN &lt;br&gt;67 - 56,GEE,post,H,91,89,9,7,6,3,1,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Hamish Hartlett,TRUE
5,173,280965,Sidebottom,Steele,S,MID,,Midfielder,,4,COL,Collingwood,TRUE,1,13,94.23,102,1355,104.2307692,0.921568627,0.904059041,100.67,95.2,95.2,94,1225,67,5083.265306,44,57,13,69,17,186,16,146,4,77,2,39,0,5,-1,-12,0,0,0,6,0,3,none,,,3540,9.50%,9.511015583,ESS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,7,M,I,D,1566553800,WIN &lt;br&gt;82 - 73,WBD,post,S,94,94,17,16,4,2,0,-1,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Steele Sidebottom,TRUE
6,689,998103,Florent,Oliver,O,MID,,Midfielder,,14,SYD,Sydney,TRUE,1,13,70.77,100,1293,99.46153846,0.24,0.711523589,62.33,71.6,71.6,24,920,57,5228.26087,170,160,-10,255,6,146,5,94,4,53,2,30,0,4,-2,-11,0,0,0,6,1,3,none,,,389,1.00%,1.045137023,STK,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,8,M,I,D,1566618300,WIN &lt;br&gt;82 - 63,HAW,post,O,24,74,6,5,4,2,0,-2,0,0,1,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Oliver Florent,TRUE
7,485,996701,Oliver,Clayton,C,MID,,Midfielder,,10,MEL,Melbourne,TRUE,1,13,107.38,90,1293,99.46153846,1.266666667,1.079659706,116.67,103.6,103.6,114,1396,103,5148.782235,16,22,6,23,16,144,12,254,4,52,6,79,2,13,-1,-24,0,0,1,2,0,1,none,,,3650,9.80%,9.806555615,NTH,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,9,M,I,D,1566619800,WIN &lt;br&gt;85 - 71,FRE,post,C,114,127,16,12,4,6,2,-1,0,1,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Clayton Oliver,TRUE
8,405,998172,Taranto,Tim,T,MID,,Midfielder,,18,GWS,GWS Giants,TRUE,0,13,107.77,0,1321,101.6153846,0,1.060560182,102.33,116.6,116.6,0,1401,92,5137.830121,15,8,-7,265,0,220,0,152,0,64,0,86,0,7,0,-16,0,0,0,9,0,7,none,,,3434,9.20%,9.226222461,GCS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,10,M,I,D,1566638700,--,BYE,post,T,0,108,0,0,0,0,0,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Tim Taranto,TRUE
9,424,291201,Henderson,Ricky,R,MID,,Midfielder,,8,HAW,Hawthorn,TRUE,1,13,105.31,91,1273,97.92307692,1.307692308,1.075412412,112.33,109.8,109.8,119,1369,68,5045.215486,20,26,6,15,19,220,10,136,8,106,3,27,1,11,-1,-8,0,0,1,9,0,3,none,,,3205,8.60%,8.610961848,WCE,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14,11,M,I,D,1566641400,LOSS &lt;br&gt;63 - 82,SYD,post,R,119,126,19,10,8,3,1,-1,0,1,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Ricky Henderson,TRUE
10,786,290801,Gaff,Andrew,A,MID,,Midfielder,,16,WCE,West Coast,TRUE,1,11,106.91,107,1144,104,0.831775701,1.027972028,105.67,106.6,106.6,89,1176,89,5207.227891,54,66,12,83,18,213,13,141,4,73,0,30,0,7,0,-11,0,0,0,1,0,1,none,,,3624,9.70%,9.736700699,HAW,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,12,M,I,D,1566641400,WIN &lt;br&gt;106 - 71,ESS,post,A,89,112,18,13,4,0,0,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Andrew Gaff,TRUE
11,38,270963,Sloane,Rory,R,MID,,Midfielder,,1,ADE,Adelaide,TRUE,0,13,108.69,0,1220,93.84615385,0,1.158196721,87.67,105.4,105.4,0,1413,129,4701.344657,14,6,-8,265,0,168,0,158,0,53,0,82,0,26,0,-18,0,0,0,10,0,6,none,,,3614,9.70%,9.709833423,WBD,post,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,13,M,I,D,1566702600,--,BYE,post,R,0,93,0,0,0,0,0,0,0,0,0,14,Paul vs Lester,TryingAnewStratton vs DEVQON.1,7061,DEVQON.1,Lester,Rory Sloane,TRUE
